"BroodRef","SocialMumID","SocialDadID","BroodName","NestboxRef","SocialDadCertain","SocialdadIsGenetic","SocialMumCertain","SocialMumIsGenetic","Notes","BreedingYear","HatchingDate","HatchingDayAfter0401","LayDate","NbHatched","Nb3","NbRinged","LastLiveRecordSocialDad","LastLiveRecordSocialDadSource","LastLiveRecordSocialMum","LastLiveRecordSocialMumSource","CohortDad","CohortMum","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MnextLayDate","MnextFsame","MwillDivorce","MwillDivorceforEx","FBroodNb","FPriorResidence","FnextNBsame","FnextLayDate","FnextMsame","FwillDivorce","FwillDivorceforEx","PairID","PairIDYear","PairBroodNb","AvgMass","MinMass","MaxMass","CVMass","nMass","AvgTarsus","nTarsus","nDiff","AvgClassAge"
1225,4863,4852,"K025",70,1,0,1,0,NA,2011,2011-05-06,34,2011-04-18,4,0,2,"14-Jun-11","S","19-Nov-11","C",2010,2010,1,1,1,1,FALSE,FALSE,2011-05-28,TRUE,FALSE,NA,1,FALSE,FALSE,2011-05-28,TRUE,FALSE,NA,"48524863","485248632011",1,19.6749997138977,18,21.2999992370605,0.0761117596505727,4,17.2249999046326,4,0,12
1226,4872,4996,"K027",72,1,0,1,0,NA,2011,2011-05-06,34,2011-04-18,3,1,3,"12-Jul-11","S","02-Dec-14","C",2010,2010,1,1,1,1,FALSE,TRUE,2011-06-02,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-02,TRUE,FALSE,NA,"49964872","499648722011",1,22.2333329518636,20.1000003814697,23.7999992370605,0.0860860329875405,3,18.6333332061768,3,0,12
1227,5030,4768,"K028",54,1,0,1,0,NA,2011,2011-05-06,34,2011-04-18,4,1,4,"07-Dec-14","C","16-May-11","S",2010,2010,1,1,1,1,FALSE,TRUE,2011-05-31,FALSE,FALSE,NA,1,FALSE,NA,NA,NA,NA,NA,"47685030","476850302011",1,21.5,18.3999996185303,24.2999992370605,0.114245904268891,4,17.9000000953674,4,0,12
1229,4663,NA,"K030",127,0,0,1,0,NA,2011,2011-05-06,34,2011-04-17,4,1,1,NA,NA,"31-Jul-14","SP",NA,2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,TRUE,2011-05-31,NA,NA,NA,"NA4663","NA46632011",1,26.2999992370605,26.2999992370605,26.2999992370605,NA,1,17.6000003814697,1,0,12
1230,4110,4722,"K031",134,1,0,1,0,NA,2011,2011-05-05,33,2011-04-16,4,2,4,"26-Jul-14","SP","23-Jul-11","S",2009,2008,2,3,2.5,2,FALSE,TRUE,2011-05-30,TRUE,FALSE,NA,8,TRUE,TRUE,2011-05-30,TRUE,FALSE,NA,"47224110","472241102011",1,21.2999997138977,19.3999996185303,22.7999992370605,0.0699514831268183,4,16.9249997138977,4,0,12
1231,4721,NA,"K032",135,0,0,1,0,NA,2011,2011-05-07,35,2011-04-19,3,2,2,NA,NA,"20-Nov-11","C",NA,2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,TRUE,2011-06-29,NA,NA,NA,"NA4721","NA47212011",1,14.4400001525879,8.69999980926514,21.7000007629395,0.361625856861257,5,16.2000001271566,3,2,12.8
1232,4947,4914,"K033",115,1,0,1,0,NA,2011,2011-05-07,35,2011-04-19,2,1,2,"10-Aug-11","C","29-Jul-11","S",2010,2010,1,1,1,1,FALSE,TRUE,2011-06-02,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-02,TRUE,FALSE,NA,"49144947","491449472011",1,27.2999992370605,26.2999992370605,28.2999992370605,0.0518024154308739,2,17.8999996185303,2,0,12
1235,4873,4960,"K036",68,1,0,1,0,NA,2011,2011-05-08,36,2011-04-20,4,0,4,"17-Jun-14","SP","17-Jun-14","SP",2010,2010,1,1,1,1,FALSE,TRUE,2011-06-01,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-01,TRUE,FALSE,NA,"49604873","496048732011",1,19.5000003814697,14.6000003814697,22.2999992370605,0.16973505334937,5,16.1199998855591,5,0,12.4
1236,4733,NA,"K037",139,0,0,1,0,NA,2011,2011-05-09,37,2011-04-20,3,2,3,NA,NA,"05-Aug-11","S",NA,2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,TRUE,2011-06-05,NA,NA,NA,"NA4733","NA47332011",1,23.3333333333333,22.3999996185303,24.1000003814697,0.036949760789822,3,18.1666666666667,3,0,12
1238,5005,4060,"K039",120,0,0,1,0,NA,2011,2011-05-09,37,2011-04-23,4,3,4,"17-Nov-11","C","03-Aug-11","S",2008,2010,3,1,2,4,TRUE,TRUE,2011-06-04,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-04,TRUE,FALSE,NA,"40605005","406050052011",1,19.6750004291534,11.6999998092651,23.6000003814697,0.277156673141405,4,17.1750001907349,4,0,12
1239,4985,NA,"K040",89,0,0,1,0,NA,2011,2011-05-08,36,2011-04-24,4,2,3,NA,NA,"16-Nov-11","C",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,TRUE,2011-06-07,NA,NA,NA,"NA4985","NA49852011",1,17.6666673024495,16.2000007629395,18.6000003814697,0.0727823585162744,3,16.2333335876465,3,0,12
1240,4909,NA,"K041",80,0,0,1,0,NA,2011,2011-05-08,36,2011-04-22,4,0,3,NA,NA,"02-Jul-11","SP",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,TRUE,2011-06-19,NA,NA,NA,"NA4909","NA49092011",1,16.9500000476837,13.6999998092651,21.2000007629395,0.194987970227393,4,15.9000000953674,4,0,12.5
1241,4830,4070,"K042",83,1,0,1,0,NA,2011,2011-05-06,34,2011-04-17,2,0,1,"22-Jun-11","SP","25-Oct-11","C",2008,2010,3,1,2,6,FALSE,TRUE,2011-06-08,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-08,TRUE,FALSE,NA,"40704830","407048302011",1,27.1000003814697,27.1000003814697,27.1000003814697,NA,1,17.7000007629395,1,0,13
1242,5046,5047,"K043",91,1,0,1,0,NA,2011,2011-05-08,36,2011-04-19,2,2,2,"22-Jun-11","S","22-Jun-11","S",2010,2010,1,1,1,1,FALSE,TRUE,2011-06-07,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-07,TRUE,FALSE,NA,"50475046","504750462011",1,24,23.6000003814697,24.3999996185303,0.0235704957778386,2,18.75,2,0,12
1243,4989,4900,"K026",5,1,0,1,0,NA,2011,2011-05-13,41,2011-04-28,3,1,2,"17-Jul-16","SP","04-Jul-11","SP",2010,2010,1,1,1,1,FALSE,TRUE,2011-06-20,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-20,TRUE,FALSE,NA,"49004989","490049892011",1,21.5499992370605,19.7999992370605,23.2999992370605,0.114843308478198,2,15.75,2,0,12
1244,4864,5623,"K044",16,1,0,1,0,NA,2011,2011-05-13,41,2011-04-26,3,2,2,"12-Aug-14","SP","12-Jun-11","S",2010,2010,1,1,1,1,FALSE,TRUE,2012-05-16,FALSE,FALSE,NA,1,FALSE,NA,NA,NA,NA,NA,"56234864","562348642011",1,17.9666668574015,9.80000019073486,22.2000007629395,0.393736415936646,3,16.5666662851969,3,0,12
1245,4933,4973,"K045",50,0,0,1,0,NA,2011,2011-05-20,48,2011-05-04,2,0,0,"22-May-11","S","31-May-14","S",2010,2010,1,1,1,1,FALSE,FALSE,2011-06-05,TRUE,FALSE,NA,1,FALSE,FALSE,2011-06-05,TRUE,FALSE,NA,"49734933","497349332011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1246,4974,5062,"K046",147,1,0,1,0,NA,2011,2011-05-20,48,2011-05-09,2,2,2,"04-Jul-11","EP","30-Jun-11","SP",2010,2010,1,1,1,1,FALSE,NA,NA,NA,NA,NA,1,FALSE,TRUE,2011-06-16,FALSE,NA,NA,"50624974","506249742011",1,21.9500007629395,20.2000007629395,23.7000007629395,0.112750835121027,2,17.4500007629395,2,0,12.5
1247,NA,3450,"K047",61,0,0,0,0,NA,2011,2011-05-22,50,2011-05-07,3,2,3,"16-May-11","EP",NA,NA,2006,NA,5,NA,NA,11,TRUE,TRUE,2011-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3450NA","3450NA2011",1,25.7666664123535,25.2000007629395,26.2999992370605,0.02137432025426,3,18.7999998728434,3,0,11
1248,5053,5009,"K048",43,1,0,0,0,NA,2011,2011-05-24,52,2011-05-10,3,0,1,"15-Nov-11","C","09-Feb-12","C",2010,2010,1,1,1,1,FALSE,FALSE,2011-06-17,TRUE,FALSE,NA,1,FALSE,FALSE,2011-06-17,TRUE,FALSE,NA,"50095053","500950532011",1,21.4500002861023,19.1000003814697,23.7999992370605,0.123843290909702,4,17.9749999046326,4,0,12.5
1249,NA,4991,"K049",71,1,0,0,0,NA,2011,2011-05-24,52,2011-05-11,3,1,2,"18-Jul-13","SP",NA,NA,2010,NA,1,NA,NA,1,FALSE,FALSE,2011-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4991NA","4991NA2011",1,25.2999998728434,23.2999992370605,28,0.0959262040709689,3,18.2333329518636,3,0,12.6666666666667
1250,3302,3359,"K050",124,1,0,1,0,NA,2011,2011-05-25,53,2011-05-08,3,1,3,"17-Nov-11","C","17-Nov-11","C",2006,2006,5,5,5,12,TRUE,TRUE,2011-06-20,TRUE,FALSE,NA,15,TRUE,TRUE,2011-06-20,TRUE,FALSE,NA,"33593302","335933022011",10,20.5333334604899,18,22.3999996185303,0.11077090358713,3,18,3,0,12
1251,5067,4868,"K051",15,1,0,1,0,NA,2011,2011-05-25,53,2011-05-09,5,1,3,"16-Nov-11","C","28-May-13","SP",2010,2010,1,1,1,1,FALSE,FALSE,2011-07-01,FALSE,TRUE,FALSE,1,FALSE,FALSE,2011-06-19,FALSE,NA,NA,"48685067","486850672011",1,18.625,12.5,23.2000007629395,0.256498848261542,4,17.0250000953674,4,0,12
1252,4979,4673,"K052",130,1,0,0,0,NA,2011,2011-05-29,57,2011-05-15,2,2,2,"20-Jul-11","SP","24-Nov-10","C",2009,2010,2,1,1.5,2,FALSE,FALSE,2011-05-31,FALSE,FALSE,NA,1,FALSE,NA,NA,NA,NA,NA,"46734979","467349792011",1,22.25,21.5,23,0.047670120079992,2,18.8999996185303,2,0,12
1254,4723,3684,"K054",74,1,0,1,0,NA,2011,2011-05-29,57,2011-05-14,3,2,3,"09-Feb-12","C","17-Jul-16","SP",2007,2009,4,2,3,7,FALSE,FALSE,2011-05-16,FALSE,TRUE,TRUE,3,FALSE,TRUE,2011-06-23,TRUE,FALSE,NA,"36844723","368447232011",1,24.2666664123535,21.7000007629395,26.7999992370605,0.105089158505867,3,18.4099992116292,3,0,12
1255,4037,4649,"K055",57,1,0,0,0,NA,2011,2011-05-30,58,2011-05-15,5,3,4,"15-Nov-11","C","19-Nov-11","C",2009,2008,2,3,2.5,2,FALSE,FALSE,2011-06-22,TRUE,FALSE,NA,5,FALSE,FALSE,2011-06-22,TRUE,FALSE,NA,"46494037","464940372011",1,21.6500000953674,20.7000007629395,22.5,0.0408804617378846,4,17.2750000953674,4,0,12
1256,4380,3684,"K056",238,1,0,0,0,NA,2011,2011-05-30,58,2011-05-16,3,2,3,"09-Feb-12","C","14-Nov-11","C",2007,2004,4,7,5.5,8,FALSE,FALSE,2011-06-23,FALSE,TRUE,TRUE,15,TRUE,TRUE,2011-06-26,TRUE,FALSE,NA,"36844380","368443802011",3,25.5666669209798,24.8999996185303,26.6000003814697,0.0354907116898649,3,18.6666666666667,3,0,12
1257,4862,4847,"K057",101,1,0,1,0,NA,2011,2011-05-30,58,2011-05-16,4,1,2,"14-Jul-11","S","27-May-12","SP",2010,2010,1,1,1,1,FALSE,TRUE,2011-06-29,TRUE,FALSE,NA,1,FALSE,TRUE,2011-06-29,TRUE,FALSE,NA,"48474862","484748622011",1,21.4499998092651,20.8999996185303,22,0.0362623038055084,2,17.6999998092651,2,0,12
1258,5066,NA,"K058",35,0,0,1,0,NA,2011,2011-05-31,59,2011-05-17,4,1,3,NA,NA,"17-Jul-11","S",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,TRUE,2011-07-04,NA,NA,NA,"NA5066","NA50662011",1,21.1333332061768,19.5,22.7999992370605,0.07808768655366,3,17.2000001271566,3,0,12
1259,NA,5044,"K059",144,1,0,0,0,NA,2011,2011-06-05,64,2011-05-21,4,3,3,"18-Jul-11","S",NA,NA,2010,NA,1,NA,NA,1,FALSE,TRUE,2011-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5044NA","5044NA2011",1,23.949999332428,19.2999992370605,29.2999992370605,0.196093956470133,4,18.2333329518636,3,1,12.5
1260,4854,4907,"K060",17,1,0,1,0,NA,2011,2011-06-05,64,2011-05-21,5,0,1,"10-Jul-11","S","11-Aug-15","SP",2010,2010,1,1,1,2,TRUE,TRUE,2011-06-25,TRUE,FALSE,NA,2,TRUE,TRUE,2011-06-25,TRUE,FALSE,NA,"49074854","490748542011",2,17.3000001907349,13,21.6000003814697,0.351509796207964,2,16.2000007629395,1,1,12
1261,4084,4757,"K061",143,1,0,1,0,NA,2011,2011-06-05,64,2011-05-23,3,1,3,"21-Jul-14","SP","07-Aug-12","SP",2009,2008,2,3,2.5,5,TRUE,TRUE,2011-07-04,TRUE,FALSE,NA,8,TRUE,TRUE,2011-07-04,TRUE,FALSE,NA,"47574084","475740842011",5,23.8666667938232,23.7000007629395,24.1000003814697,0.00872127075095941,3,18.7000001271566,3,0,12
1262,4744,4098,"K062",13,1,0,0,0,NA,2011,2011-06-06,65,2011-05-21,2,0,0,"07-Feb-12","C","04-Aug-10","SP",2008,2009,3,2,2.5,3,TRUE,FALSE,2011-06-21,TRUE,FALSE,NA,5,TRUE,FALSE,2011-06-21,TRUE,FALSE,NA,"40984744","409847442011",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1263,4078,4071,"K063",39,1,0,0,0,NA,2011,2011-06-08,67,2011-05-25,5,3,4,"17-Jul-11","S","01-Feb-11","C",2008,2008,3,3,3,5,FALSE,FALSE,2011-07-04,TRUE,FALSE,NA,8,FALSE,FALSE,2011-07-04,TRUE,FALSE,NA,"40714078","407140782011",5,25.0999999046326,23.7999992370605,26.2999992370605,0.0531538561371096,4,18.6000003814697,4,0,12
1264,4062,4895,"K064",48,0,0,1,0,NA,2011,2011-06-11,70,2011-05-28,3,2,3,"05-Aug-14","SP","20-Jul-11","S",2010,2007,1,4,2.5,2,FALSE,TRUE,2011-07-06,TRUE,FALSE,NA,8,FALSE,TRUE,2011-07-06,TRUE,FALSE,NA,"48954062","489540622011",2,25.0666669209798,21,27.5,0.141402030909694,3,18.8999996185303,3,0,12
1265,4863,4852,"K065",73,1,0,1,0,NA,2011,2011-06-11,70,2011-05-28,4,2,3,"14-Jun-11","S","19-Nov-11","C",2010,2010,1,1,1,2,FALSE,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,"48524863","485248632011",2,20.3999996185303,18.3999996185303,21.5,0.0850459568828835,3,17.3666661580404,3,0,12
1266,4898,4616,"K066",131,0,0,1,0,NA,2011,2011-06-11,70,2011-05-29,3,3,3,"16-May-10","EP","05-May-16","SP",2009,2010,2,1,1.5,1,FALSE,TRUE,2011-07-08,TRUE,FALSE,NA,1,FALSE,TRUE,2011-07-08,TRUE,FALSE,NA,"46164898","461648982011",1,24.8200000762939,22.7999992370605,26.7000007629395,0.0668379205325018,5,16.7799999237061,5,0,12.8
1267,4858,4765,"K067",337,1,0,1,0,NA,2011,2011-06-12,71,2011-05-30,4,3,4,"16-Nov-11","C","18-Jul-13","SP",2010,2010,1,1,1,2,TRUE,NA,NA,NA,NA,NA,2,TRUE,FALSE,2013-04-29,FALSE,NA,NA,"47654858","476548582011",2,22.3571428571429,19.7000007629395,25.7999992370605,0.0985670532024727,7,16.7714286531721,7,0,12.8571428571429
1268,4759,3764,"K068",19,1,0,1,0,NA,2011,2011-06-12,71,2011-05-29,4,1,4,"20-Jul-14","SP","20-Nov-11","C",2007,2008,4,3,3.5,7,TRUE,TRUE,2011-07-08,TRUE,FALSE,NA,6,TRUE,TRUE,2011-07-08,TRUE,FALSE,NA,"37644759","376447592011",4,18.850000222524,14.3000001907349,24,0.209498697584968,6,16.5500000317891,6,0,12.6666666666667
1269,4870,NA,"K069",339,0,0,1,0,NA,2011,2011-06-12,71,2011-05-29,2,0,1,NA,NA,"17-Nov-11","C",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA,"NA4870","NA48702011",1,26.8999996185303,26.8999996185303,26.8999996185303,NA,1,17.8999996185303,1,0,12
1270,4585,4735,"K070",113,1,0,1,0,NA,2011,2011-06-13,72,2011-05-30,5,3,5,"10-Aug-11","C","17-Jun-11","S",2009,2009,2,2,2,2,TRUE,NA,NA,NA,NA,NA,3,TRUE,NA,NA,NA,NA,NA,"47354585","473545852011",2,24.7,22.2999992370605,26.5,0.0680476992148589,5,18.3600002288818,5,0,12
1271,4110,4722,"K071",134,1,0,1,0,NA,2011,2011-06-13,72,2011-05-30,5,3,5,"26-Jul-14","SP","23-Jul-11","S",2009,2008,2,3,2.5,3,TRUE,TRUE,2011-07-10,TRUE,FALSE,NA,9,TRUE,TRUE,2011-07-10,TRUE,FALSE,NA,"47224110","472241102011",2,21.599999836513,16.2999992370605,26,0.16012990577967,7,16.6714285441807,7,0,12.5714285714286
1272,4982,4885,"K072",140,1,0,1,0,NA,2011,2011-06-13,72,2011-05-31,3,2,2,"20-Nov-11","C","20-Nov-11","C",2010,2010,1,1,1,2,TRUE,NA,NA,NA,NA,NA,2,TRUE,FALSE,2011-07-09,FALSE,NA,NA,"48854982","488549822011",2,24.1499996185303,22.5,25.7999992370605,0.0966232037801206,2,18.0999994277954,2,0,12
1273,4049,4753,"K073",136,1,0,1,0,NA,2011,2011-06-13,72,2011-05-31,3,3,3,"20-Jul-11","S","20-Nov-11","C",2009,2008,2,3,2.5,4,TRUE,TRUE,2011-07-07,TRUE,FALSE,NA,6,TRUE,TRUE,2011-07-07,TRUE,FALSE,NA,"47534049","475340492011",2,21.9500002861023,19.5,24.2000007629395,0.0974631223383718,4,17.4500002861023,4,0,12.5
1274,4972,4673,"K074",119,1,0,1,0,NA,2011,2011-06-13,72,2011-05-31,4,0,2,"20-Jul-11","SP","30-May-12","S",2009,2010,2,1,1.5,3,FALSE,FALSE,2011-07-07,TRUE,FALSE,NA,2,TRUE,FALSE,2011-07-07,TRUE,FALSE,NA,"46734972","467349722011",2,19.0666669209798,16,22.5,0.17126623562202,3,16.4000002543132,3,0,12.6666666666667
1275,4968,4998,"K075",341,1,0,1,0,NA,2011,2011-06-14,73,2011-05-31,4,1,3,"24-Jul-11","S","18-Nov-11","C",2010,2010,1,1,1,2,FALSE,FALSE,2011-07-10,TRUE,FALSE,NA,2,FALSE,FALSE,2011-07-10,TRUE,FALSE,NA,"49984968","499849682011",2,20.7000001271566,16,24.1000003814697,0.203070956576056,3,17.7000001271566,3,0,12
1276,4873,4960,"K076",68,1,0,1,0,NA,2011,2011-06-14,73,2011-06-01,4,3,4,"17-Jun-14","SP","17-Jun-14","SP",2010,2010,1,1,1,2,TRUE,TRUE,2011-07-08,TRUE,FALSE,NA,2,TRUE,TRUE,2011-07-08,TRUE,FALSE,NA,"49604873","496048732011",2,21.6333332061768,19.5,23.2999992370605,0.06178719047819,6,16.865000406901,6,0,12.6666666666667
1277,4967,4768,"K077",54,1,0,1,0,NA,2011,2011-06-14,73,2011-05-31,4,3,4,"07-Dec-14","C","13-Jul-15","SP",2010,2010,1,1,1,2,TRUE,FALSE,2011-07-06,TRUE,FALSE,NA,2,FALSE,FALSE,2011-07-06,TRUE,FALSE,NA,"47684967","476849672011",1,21.9749999046326,20.8999996185303,22.5,0.0335174230039852,4,18.9249997138977,4,0,12
1278,4663,4512,"K078",127,0,0,1,0,NA,2011,2011-06-14,73,2011-05-31,5,2,4,"03-Jun-10","S","31-Jul-14","SP",2008,2009,3,2,2.5,2,FALSE,TRUE,2011-07-06,TRUE,FALSE,NA,3,TRUE,TRUE,2011-07-06,TRUE,FALSE,NA,"45124663","451246632011",2,25.1499996185303,24.7999992370605,25.7000007629395,0.0173323649643103,4,18.5250000953674,4,0,12
1279,5058,4717,"K079",18,1,0,1,0,NA,2011,2011-06-14,73,2011-05-30,5,2,3,"24-Jul-11","S","24-Jul-11","S",2009,2010,2,1,1.5,1,FALSE,TRUE,2011-07-22,TRUE,FALSE,NA,1,FALSE,TRUE,2011-07-22,TRUE,FALSE,NA,"47175058","471750582011",1,25.4333330790202,25.2999992370605,25.6000003814697,0.00600755151695339,3,18.2333335876465,3,0,12
1280,4942,3496,"K080",104,1,0,1,0,NA,2011,2011-06-14,73,2011-06-01,4,2,3,"14-Feb-12","C","14-Jun-11","S",2006,2010,5,1,3,10,TRUE,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA,"34964942","349649422011",2,26.2000001271566,24.7000007629395,27.2999992370605,0.0513495853975383,3,18.7666664123535,3,0,13
1281,4872,4996,"K081",72,1,0,1,0,NA,2011,2011-06-15,74,2011-06-02,3,3,3,"12-Jul-11","S","02-Dec-14","C",2010,2010,1,1,1,2,TRUE,TRUE,2011-07-07,TRUE,FALSE,NA,2,TRUE,TRUE,2011-07-07,TRUE,FALSE,NA,"49964872","499648722011",2,23.4666665395101,22.6000003814697,24.5,0.0409473361845008,3,19.0999997456868,3,0,12
1282,5017,4706,"K082",146,1,0,1,0,NA,2011,2011-06-15,74,2011-06-01,3,2,2,"25-Oct-11","C","17-Nov-11","C",2009,2010,2,1,1.5,2,TRUE,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA,"47065017","470650172011",2,22.6999998092651,22.5,22.8999996185303,0.0124592887933501,2,17.3499994277954,2,0,12
1283,4619,5024,"K083",26,1,0,1,0,NA,2011,2011-06-14,73,2011-06-01,2,0,1,"23-Jun-11","EP","10-Aug-11","C",2010,2009,1,2,1.5,1,FALSE,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA,"50244619","502446192011",1,27.7000007629395,27.7000007629395,27.7000007629395,NA,1,19.3999996185303,1,0,13
1284,4739,4686,"K084",42,1,0,1,0,NA,2011,2011-06-16,75,2011-06-03,3,2,3,"25-Jul-11","S","15-Jul-14","S",2009,2009,2,2,2,3,TRUE,FALSE,2011-07-13,FALSE,TRUE,FALSE,5,TRUE,FALSE,2012-05-19,FALSE,NA,NA,"46864739","468647392011",2,22.5666669209798,21.7000007629395,23.1000003814697,0.0335538151921206,3,17.6333332061768,3,0,12
1285,4947,4914,"K085",115,1,0,1,0,NA,2011,2011-06-16,75,2011-06-02,3,1,3,"10-Aug-11","C","29-Jul-11","S",2010,2010,1,1,1,2,TRUE,TRUE,2011-07-16,TRUE,FALSE,NA,2,TRUE,TRUE,2011-07-16,TRUE,FALSE,NA,"49144947","491449472011",2,25.033332824707,24.2999992370605,26,0.0349015562259444,3,18.2999998728434,3,0,11
1286,5063,NA,"K086",338,0,0,1,0,NA,2011,2011-06-17,76,2011-06-03,2,1,2,NA,NA,"06-Aug-11","S",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,TRUE,2011-07-17,NA,NA,NA,"NA5063","NA50632011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1287,5005,4060,"K087",120,0,0,1,0,NA,2011,2011-06-17,76,2011-06-04,4,2,3,"17-Nov-11","C","03-Aug-11","S",2008,2010,3,1,2,5,TRUE,FALSE,2011-06-16,FALSE,TRUE,FALSE,2,TRUE,TRUE,2011-07-21,TRUE,FALSE,NA,"40605005","406050052011",2,19.1000003814697,19.1000003814697,19.1000003814697,NA,1,16.7999992370605,1,0,12
1289,4733,NA,"K089",139,0,0,1,0,NA,2011,2011-06-18,77,2011-06-05,4,2,3,NA,NA,"05-Aug-11","S",NA,2009,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,TRUE,2011-07-23,NA,NA,NA,"NA4733","NA47332011",2,21.0000004768372,16.7000007629395,24.6000003814697,0.162231199087154,4,16.7000000476837,4,0,12.5
1290,4933,4973,"K090",241,0,0,0,0,NA,2011,2011-06-19,78,2011-06-05,2,2,2,"22-May-11","S","31-May-14","S",2010,2010,1,1,1,2,FALSE,TRUE,2011-07-18,TRUE,FALSE,NA,2,FALSE,TRUE,2011-07-18,TRUE,FALSE,NA,"49734933","497349332011",2,24.4000005722046,24.1000003814697,24.7000007629395,0.0173863529866872,2,18.5500001907349,2,0,11
1291,5046,5047,"K091",91,1,0,1,0,NA,2011,2011-06-20,79,2011-06-07,4,4,4,"22-Jun-11","S","22-Jun-11","S",2010,2010,1,1,1,2,TRUE,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA,"50475046","504750462011",2,21.8250002861023,19.7999992370605,24.2000007629395,0.085341082643857,4,18.0499997138977,4,0,12
1292,4985,NA,"K092",89,0,0,1,0,NA,2011,2011-06-21,80,2011-06-07,3,3,3,NA,NA,"16-Nov-11","C",NA,2010,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA,"NA4985","NA49852011",2,20.0666662851969,19.2999992370605,21.3999996185303,0.0577585701029454,3,16.7999998728434,3,0,12
1293,4830,4070,"K093",83,1,0,1,0,NA,2011,2011-06-22,81,2011-06-08,3,3,3,"22-Jun-11","SP","25-Oct-11","C",2008,2010,3,1,2,7,TRUE,NA,NA,NA,NA,NA,2,TRUE,NA,NA,NA,NA,NA,"40704830","407048302011",2,27.5999997456868,25.6000003814697,28.8999996185303,0.0636898562805388,3,18.6666666666667,3,0,12
1294,NA,4901,"K094",342,1,0,0,0,NA,2011,2011-06-22,81,2011-06-04,1,0,0,"27-Jul-11","C",NA,NA,2010,NA,1,NA,NA,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4901NA","4901NA2011",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1295,4968,4998,"K029",62,1,0,1,0,NA,2011,2011-05-06,34,2011-04-18,4,0,4,"24-Jul-11","S","18-Nov-11","C",2010,2010,1,1,1,1,FALSE,FALSE,2011-05-31,TRUE,FALSE,NA,1,FALSE,FALSE,2011-05-31,TRUE,FALSE,NA,"49984968","499849682011",1,18.2999994754791,12.1999998092651,22.2999992370605,0.235712867787625,4,17.0999999046326,4,0,12
1296,4867,5050,"K088",65,1,0,1,0,NA,2011,2011-06-14,73,2011-05-29,3,1,3,"04-Aug-11","S","04-Aug-11","S",2010,2010,1,1,1,1,FALSE,FALSE,2011-07-22,TRUE,FALSE,NA,1,FALSE,FALSE,2011-07-22,TRUE,FALSE,NA,"50504867","505048672011",1,22.2999998728434,21.2999992370605,22.8999996185303,0.0390932790072137,3,17.9000002543132,3,0,12
1297,4965,4812,"K095",343,1,0,1,0,NA,2011,2011-05-29,57,2011-05-15,2,0,1,"04-Jul-11","SP","30-Jun-14","SP",2010,2010,1,1,1,1,FALSE,FALSE,2011-06-20,TRUE,FALSE,NA,1,FALSE,FALSE,2011-06-20,TRUE,FALSE,NA,"48124965","481249652011",1,17.9999995231628,12.1999998092651,23.7999992370605,0.455690954272377,2,18.3000001907349,2,0,12
1298,4961,5032,"K096",344,1,0,1,0,NA,2011,2011-06-16,75,2011-06-01,3,1,3,"27-Jun-11","S","27-Jul-14","SP",2010,2010,1,1,1,1,FALSE,NA,NA,NA,NA,NA,1,FALSE,FALSE,2011-07-13,FALSE,NA,NA,"50324961","503249612011",1,20.4333337148031,18.1000003814697,22.1000003814697,0.101875954080761,3,18.2333335876465,3,0,11
